# SUPERMICRO-HEALTH-MIB list of identifiers (generated by smidump 0.4.8)

SUPERMICRO-HEALTH-MIB SMHealthInfoTypes                      type        
SUPERMICRO-SSM-MIB    trapVersionStatusNormal                notification 1.3.6.1.4.1.10876.100.4.0.301
SUPERMICRO-SSM-MIB    trapVersionStatusWarning               notification 1.3.6.1.4.1.10876.100.4.0.302
SUPERMICRO-SSM-MIB    trapVersionStatusCritical              notification 1.3.6.1.4.1.10876.100.4.0.303
SUPERMICRO-SSM-MIB    trapVersionStatusUnknown               notification 1.3.6.1.4.1.10876.100.4.0.304
SUPERMICRO-SSM-MIB    trapSysinfoStatusNormal                notification 1.3.6.1.4.1.10876.100.4.0.401
SUPERMICRO-SSM-MIB    trapSysinfoStatusWarning               notification 1.3.6.1.4.1.10876.100.4.0.402
SUPERMICRO-SSM-MIB    trapSysinfoStatusCritical              notification 1.3.6.1.4.1.10876.100.4.0.403
SUPERMICRO-SSM-MIB    trapSysinfoStatusUnknown               notification 1.3.6.1.4.1.10876.100.4.0.404
SUPERMICRO-SSM-MIB    trapBuiltinSensorHealthStatusNormal    notification 1.3.6.1.4.1.10876.100.4.0.501
SUPERMICRO-SSM-MIB    trapBuiltinSensorHealthStatusWarning   notification 1.3.6.1.4.1.10876.100.4.0.502
SUPERMICRO-SSM-MIB    trapBuiltinSensorHealthStatusCritical  notification 1.3.6.1.4.1.10876.100.4.0.503
SUPERMICRO-SSM-MIB    trapBuiltinSensorHealthStatusUnknown   notification 1.3.6.1.4.1.10876.100.4.0.504
SUPERMICRO-SSM-MIB    trapExecuteScriptStatusNormal          notification 1.3.6.1.4.1.10876.100.4.0.601
SUPERMICRO-SSM-MIB    trapExecuteScriptStatusWarning         notification 1.3.6.1.4.1.10876.100.4.0.602
SUPERMICRO-SSM-MIB    trapExecuteScriptStatusCritical        notification 1.3.6.1.4.1.10876.100.4.0.603
SUPERMICRO-SSM-MIB    trapExecuteScriptStatusUnknown         notification 1.3.6.1.4.1.10876.100.4.0.604
SUPERMICRO-SSM-MIB    trapStorageHealthStatusNormal          notification 1.3.6.1.4.1.10876.100.4.0.701
SUPERMICRO-SSM-MIB    trapStorageHealthStatusWarning         notification 1.3.6.1.4.1.10876.100.4.0.702
SUPERMICRO-SSM-MIB    trapStorageHealthStatusCritical        notification 1.3.6.1.4.1.10876.100.4.0.703
SUPERMICRO-SSM-MIB    trapStorageHealthStatusUnknown         notification 1.3.6.1.4.1.10876.100.4.0.704
SUPERMICRO-SSM-MIB    trapMemoryHealthStatusNormal           notification 1.3.6.1.4.1.10876.100.4.0.801
SUPERMICRO-SSM-MIB    trapMemoryHealthStatusWarning          notification 1.3.6.1.4.1.10876.100.4.0.802
SUPERMICRO-SSM-MIB    trapMemoryHealthStatusCritical         notification 1.3.6.1.4.1.10876.100.4.0.803
SUPERMICRO-SSM-MIB    trapMemoryHealthStatusUnknown          notification 1.3.6.1.4.1.10876.100.4.0.804
SUPERMICRO-SSM-MIB    trapHttpStatusNormal                   notification 1.3.6.1.4.1.10876.100.4.0.901
SUPERMICRO-SSM-MIB    trapHttpStatusWarning                  notification 1.3.6.1.4.1.10876.100.4.0.902
SUPERMICRO-SSM-MIB    trapHttpStatusCritical                 notification 1.3.6.1.4.1.10876.100.4.0.903
SUPERMICRO-SSM-MIB    trapHttpStatusUnknown                  notification 1.3.6.1.4.1.10876.100.4.0.904
SUPERMICRO-SSM-MIB    trapFtpStatusNormal                    notification 1.3.6.1.4.1.10876.100.4.0.1001
SUPERMICRO-SSM-MIB    trapFtpStatusWarning                   notification 1.3.6.1.4.1.10876.100.4.0.1002
SUPERMICRO-SSM-MIB    trapFtpStatusCritical                  notification 1.3.6.1.4.1.10876.100.4.0.1003
SUPERMICRO-SSM-MIB    trapFtpStatusUnknown                   notification 1.3.6.1.4.1.10876.100.4.0.1004
SUPERMICRO-SSM-MIB    trapSmtpStatusNormal                   notification 1.3.6.1.4.1.10876.100.4.0.1101
SUPERMICRO-SSM-MIB    trapSmtpStatusWarning                  notification 1.3.6.1.4.1.10876.100.4.0.1102
SUPERMICRO-SSM-MIB    trapSmtpStatusCritical                 notification 1.3.6.1.4.1.10876.100.4.0.1103
SUPERMICRO-SSM-MIB    trapSmtpStatusUnknown                  notification 1.3.6.1.4.1.10876.100.4.0.1104
SUPERMICRO-SSM-MIB    trapIpmiSensorHealthStatusNormal       notification 1.3.6.1.4.1.10876.100.4.0.1201
SUPERMICRO-SSM-MIB    trapIpmiSensorHealthStatusWarning      notification 1.3.6.1.4.1.10876.100.4.0.1202
SUPERMICRO-SSM-MIB    trapIpmiSensorHealthStatusCritical     notification 1.3.6.1.4.1.10876.100.4.0.1203
SUPERMICRO-SSM-MIB    trapIpmiSensorHealthStatusUnknown      notification 1.3.6.1.4.1.10876.100.4.0.1204
SUPERMICRO-SSM-MIB    trapIpmiPowerConsumptionStatusNormal   notification 1.3.6.1.4.1.10876.100.4.0.1301
SUPERMICRO-SSM-MIB    trapIpmiPowerConsumptionStatusWarning  notification 1.3.6.1.4.1.10876.100.4.0.1302
SUPERMICRO-SSM-MIB    trapIpmiPowerConsumptionStatusCritical notification 1.3.6.1.4.1.10876.100.4.0.1303
SUPERMICRO-SSM-MIB    trapIpmiPowerConsumptionStatusUnknown  notification 1.3.6.1.4.1.10876.100.4.0.1304
SUPERMICRO-SSM-MIB    trapIpmiSysinfoStatusNormal            notification 1.3.6.1.4.1.10876.100.4.0.1401
SUPERMICRO-SSM-MIB    trapIpmiSysinfoStatusWarning           notification 1.3.6.1.4.1.10876.100.4.0.1402
SUPERMICRO-SSM-MIB    trapIpmiSysinfoStatusCritical          notification 1.3.6.1.4.1.10876.100.4.0.1403
SUPERMICRO-SSM-MIB    trapIpmiSysinfoStatusUnknown           notification 1.3.6.1.4.1.10876.100.4.0.1404
SUPERMICRO-SSM-MIB    trapSumSupportStatusNormal             notification 1.3.6.1.4.1.10876.100.4.0.1501
SUPERMICRO-SSM-MIB    trapSumSupportStatusWarning            notification 1.3.6.1.4.1.10876.100.4.0.1502
SUPERMICRO-SSM-MIB    trapSumSupportStatusCritical           notification 1.3.6.1.4.1.10876.100.4.0.1503
SUPERMICRO-SSM-MIB    trapSumSupportStatusUnknown            notification 1.3.6.1.4.1.10876.100.4.0.1504
SUPERMICRO-SSM-MIB    trapIpmiSelHealthStatusNormal          notification 1.3.6.1.4.1.10876.100.4.0.1601
SUPERMICRO-SSM-MIB    trapIpmiSelHealthStatusWarning         notification 1.3.6.1.4.1.10876.100.4.0.1602
SUPERMICRO-SSM-MIB    trapIpmiSelHealthStatusCritical        notification 1.3.6.1.4.1.10876.100.4.0.1603
SUPERMICRO-SSM-MIB    trapIpmiSelHealthStatusUnknown         notification 1.3.6.1.4.1.10876.100.4.0.1604
